CREATION_DATE,PAYMENT_IN_USD,Transaction_Type
2021-02-05 00:00:00,55154071,product purchase
2021-02-06 00:00:00,58729981,product purchase
2021-02-07 00:00:00,49256947,product purchase
2021-02-08 00:00:00,37285043,product purchase
2021-02-09 00:00:00,41071655,product purchase
2021-02-10 00:00:00,47583256,product purchase
2021-02-11 00:00:00,44553612,product purchase
2021-02-12 00:00:00,50349778,product purchase
2021-02-13 00:00:00,56137616,product purchase
2021-02-14 00:00:00,53475652,product purchase
2021-02-15 00:00:00,43855465,product purchase
2021-02-16 00:00:00,38934028,product purchase
2021-02-17 00:00:00,46372532,product purchase
2021-02-18 00:00:00,39925157,product purchase
2021-02-19 00:00:00,42184677,product purchase
2021-02-20 00:00:00,46320462,product purchase
2021-02-21 00:00:00,42627420,product purchase
2021-02-22 00:00:00,33982092,product purchase
2021-02-23 00:00:00,34232447,product purchase
2021-02-24 00:00:00,35726740,product purchase
2021-02-25 00:00:00,51363727,product purchase
2021-02-26 00:00:00,54569686,product purchase
2021-02-27 00:00:00,55651786,product purchase
2021-02-28 00:00:00,48671158,product purchase
2021-03-01 00:00:00,39934017,product purchase
2021-03-02 00:00:00,42859803,product purchase
2021-03-03 00:00:00,43366008,product purchase
2021-03-04 00:00:00,40300668,product purchase
2021-03-05 00:00:00,50199077,product purchase
2021-03-06 00:00:00,56025750,product purchase
2021-03-07 00:00:00,51059591,product purchase
2021-03-08 00:00:00,38920479,product purchase
2021-03-09 00:00:00,41013130,product purchase
2021-03-10 00:00:00,42111319,product purchase
2021-03-11 00:00:00,36678984,product purchase
2021-03-12 00:00:00,44292663,product purchase
2021-03-13 00:00:00,55744085,product purchase
2021-03-14 00:00:00,49131387,product purchase
2021-03-15 00:00:00,41943130,product purchase
2021-03-16 00:00:00,50960989,product purchase
2021-03-17 00:00:00,58167868,product purchase
2021-03-18 00:00:00,50985109,product purchase
2021-03-19 00:00:00,50322792,product purchase
2021-03-20 00:00:00,55553872,product purchase
2021-03-21 00:00:00,49733989,product purchase
2021-03-22 00:00:00,37322952,product purchase
2021-03-23 00:00:00,34981112,product purchase
2021-03-24 00:00:00,34613213,product purchase
2021-03-25 00:00:00,36455179,product purchase
2021-03-26 00:00:00,53490283,product purchase
2021-03-27 00:00:00,58112496,product purchase
2021-03-28 00:00:00,50317080,product purchase
2021-03-29 00:00:00,39027506,product purchase
2021-03-30 00:00:00,38267959,product purchase
2021-03-31 00:00:00,51150384,product purchase
2021-04-01 00:00:00,59009004,product purchase
2021-04-02 00:00:00,61070723,product purchase
2021-04-03 00:00:00,58590538,product purchase
2021-04-04 00:00:00,59813797,product purchase
2021-04-05 00:00:00,48886128,product purchase
2021-04-06 00:00:00,46824867,product purchase
2021-04-07 00:00:00,45024906,product purchase
2021-04-08 00:00:00,44405916,product purchase
2021-04-09 00:00:00,52787719,product purchase
2021-04-10 00:00:00,52752348,product purchase
2021-04-11 00:00:00,45937811,product purchase
2021-04-12 00:00:00,37202397,product purchase
2021-04-13 00:00:00,37148799,product purchase
2021-04-14 00:00:00,38388728,product purchase
2021-04-15 00:00:00,41785589,product purchase
2021-04-16 00:00:00,52555212,product purchase
2021-04-17 00:00:00,54001738,product purchase
2021-04-18 00:00:00,48954347,product purchase
2021-04-19 00:00:00,36648443,product purchase
2021-04-20 00:00:00,38300701,product purchase
2021-04-21 00:00:00,37102662,product purchase
2021-04-22 00:00:00,54106888,product purchase
2021-04-23 00:00:00,59137070,product purchase
2021-04-24 00:00:00,59320244,product purchase
2021-04-25 00:00:00,51289389,product purchase
2021-04-26 00:00:00,38941263,product purchase
2021-04-27 00:00:00,35487473,product purchase
2021-04-28 00:00:00,47974028,product purchase
2021-04-29 00:00:00,46953571,product purchase
2021-04-30 00:00:00,61036766,product purchase
2021-05-01 00:00:00,60532721,product purchase
2021-05-02 00:00:00,49639517,product purchase
2021-05-03 00:00:00,39659083,product purchase
2021-05-04 00:00:00,38130543,product purchase
2021-05-05 00:00:00,47141433,product purchase
2021-05-06 00:00:00,44592812,product purchase
2021-05-07 00:00:00,57637885,product purchase
2021-05-08 00:00:00,54408785,product purchase
2021-05-09 00:00:00,46459284,product purchase
2021-05-10 00:00:00,38157578,product purchase
2021-05-11 00:00:00,35504321,product purchase
2021-05-12 00:00:00,40350484,product purchase
2021-05-13 00:00:00,43012432,product purchase
2021-05-14 00:00:00,51407464,product purchase
2021-05-15 00:00:00,53139499,product purchase
2021-05-16 00:00:00,45743537,product purchase
2021-05-17 00:00:00,34965683,product purchase
2021-05-18 00:00:00,40091026,product purchase
2021-05-19 00:00:00,37947661,product purchase
2021-05-20 00:00:00,43526299,product purchase
2021-05-21 00:00:00,48860927,product purchase
2021-05-22 00:00:00,47897006,product purchase
2021-05-23 00:00:00,40473828,product purchase
2021-05-24 00:00:00,36371347,product purchase
2021-05-25 00:00:00,35837989,product purchase
2021-05-26 00:00:00,43898343,product purchase
2021-05-27 00:00:00,44535061,product purchase
2021-05-28 00:00:00,51752315,product purchase
2021-05-29 00:00:00,55711341,product purchase
2021-05-30 00:00:00,48958381,product purchase
2021-05-31 00:00:00,41689407,product purchase
2021-06-01 00:00:00,42947075,product purchase
2021-06-02 00:00:00,42685432,product purchase
2021-06-03 00:00:00,44356415,product purchase
2021-06-04 00:00:00,51506297,product purchase
2021-06-05 00:00:00,52613823,product purchase
2021-06-06 00:00:00,48287021,product purchase
2021-06-07 00:00:00,42556669,product purchase
2021-06-08 00:00:00,56677563,product purchase
2021-06-09 00:00:00,59953758,product purchase
2021-06-10 00:00:00,50922455,product purchase
2021-06-11 00:00:00,51805182,product purchase
2021-06-12 00:00:00,48098171,product purchase
2021-06-13 00:00:00,40968182,product purchase
2021-06-14 00:00:00,35670747,product purchase
2021-06-15 00:00:00,38026482,product purchase
2021-06-16 00:00:00,34495092,product purchase
2021-06-17 00:00:00,45038177,product purchase
2021-06-18 00:00:00,50309308,product purchase
2021-06-19 00:00:00,43904959,product purchase
2021-06-20 00:00:00,41291397,product purchase
2021-06-21 00:00:00,34788118,product purchase
2021-06-22 00:00:00,33692263,product purchase
2021-06-23 00:00:00,35152063,product purchase
2021-06-24 00:00:00,37792329,product purchase
2021-06-25 00:00:00,42263846,product purchase
2021-06-26 00:00:00,43095867,product purchase
2021-06-27 00:00:00,44451356,product purchase
2021-06-28 00:00:00,35648908,product purchase
2021-06-29 00:00:00,42441996,product purchase
2021-06-30 00:00:00,49008599,product purchase
2021-07-01 00:00:00,44546478,product purchase
2021-07-02 00:00:00,46317935,product purchase
2021-07-03 00:00:00,46856733,product purchase
2021-07-04 00:00:00,41859472,product purchase
2021-07-05 00:00:00,36457042,product purchase
2021-07-06 00:00:00,36428063,product purchase
2021-07-07 00:00:00,37391729,product purchase
2021-07-08 00:00:00,37110187,product purchase
2021-07-09 00:00:00,41767433,product purchase
2021-07-10 00:00:00,42459547,product purchase
2021-07-11 00:00:00,38945250,product purchase
2021-07-12 00:00:00,38200482,product purchase
2021-07-13 00:00:00,39694151,product purchase
2021-07-14 00:00:00,41811769,product purchase
2021-07-15 00:00:00,46626600,product purchase
2021-07-16 00:00:00,47416724,product purchase
2021-07-17 00:00:00,45538947,product purchase
2021-07-18 00:00:00,40805325,product purchase
2021-07-19 00:00:00,35304326,product purchase
2021-07-20 00:00:00,38210666,product purchase
2021-07-21 00:00:00,53903921,product purchase
2021-07-22 00:00:00,47000708,product purchase
2021-07-23 00:00:00,48872022,product purchase
2021-07-24 00:00:00,45911420,product purchase
2021-07-25 00:00:00,43217379,product purchase
2021-07-26 00:00:00,38949266,product purchase
2021-07-27 00:00:00,37720246,product purchase
2021-07-28 00:00:00,38363593,product purchase
2021-07-29 00:00:00,40317225,product purchase
2021-07-30 00:00:00,45323156,product purchase
2021-07-31 00:00:00,47437524,product purchase
2021-08-01 00:00:00,47471500,product purchase
2021-08-02 00:00:00,39330832,product purchase
2021-08-03 00:00:00,41586360,product purchase
2021-08-04 00:00:00,44313755,product purchase
2021-08-05 00:00:00,47866975,product purchase
2021-08-06 00:00:00,46222809,product purchase
2021-08-07 00:00:00,47492481,product purchase
2021-08-08 00:00:00,46614351,product purchase
2021-08-09 00:00:00,40869759,product purchase
2021-08-10 00:00:00,50933799,product purchase
2021-08-11 00:00:00,45339021,product purchase
2021-08-12 00:00:00,40356363,product purchase
2021-08-13 00:00:00,53303321,product purchase
2021-08-14 00:00:00,49963629,product purchase
2021-08-15 00:00:00,45982370,product purchase
2021-08-16 00:00:00,39859078,product purchase
2021-08-17 00:00:00,42752051,product purchase
2021-08-18 00:00:00,43502091,product purchase
2021-08-19 00:00:00,48487382,product purchase
2021-08-20 00:00:00,63784025,product purchase
2021-08-21 00:00:00,57190719,product purchase
2021-08-22 00:00:00,53056281,product purchase
2021-08-23 00:00:00,40672832,product purchase
2021-08-24 00:00:00,41426689,product purchase
2021-08-25 00:00:00,41021094,product purchase
2021-08-26 00:00:00,40225125,product purchase
2021-08-27 00:00:00,46578377,product purchase
2021-08-28 00:00:00,50329787,product purchase
2021-08-29 00:00:00,48018236,product purchase
2021-08-30 00:00:00,40842290,product purchase
2021-08-31 00:00:00,34477064,product purchase
2021-09-01 00:00:00,63730467,product purchase
2021-09-02 00:00:00,45725878,product purchase
2021-09-03 00:00:00,48150834,product purchase
2021-09-04 00:00:00,51907064,product purchase
2021-09-05 00:00:00,45497473,product purchase
2021-09-06 00:00:00,42941752,product purchase
2021-09-07 00:00:00,39738792,product purchase
2021-09-08 00:00:00,45922144,product purchase
2021-09-09 00:00:00,62927560,product purchase
2021-09-10 00:00:00,102769796,product purchase
2021-09-11 00:00:00,81442424,product purchase
2021-09-12 00:00:00,64427059,product purchase
2021-09-13 00:00:00,62173816,product purchase
2021-09-14 00:00:00,57399899,product purchase
2021-09-15 00:00:00,61450610,product purchase
2021-09-16 00:00:00,56929423,product purchase
2021-09-17 00:00:00,57798098,product purchase
2021-09-18 00:00:00,62390578,product purchase
2021-09-19 00:00:00,57011528,product purchase
2021-09-20 00:00:00,51748995,product purchase
2021-09-21 00:00:00,64201358,product purchase
2021-09-22 00:00:00,89352119,product purchase
2021-09-23 00:00:00,80670651,product purchase
2021-09-24 00:00:00,79640784,product purchase
2021-09-25 00:00:00,75978631,product purchase
2021-09-26 00:00:00,80423992,product purchase
2021-09-27 00:00:00,77935354,product purchase
2021-09-28 00:00:00,59760937,product purchase
2021-09-29 00:00:00,59510443,product purchase
2021-09-30 00:00:00,69751785,product purchase
2021-10-01 00:00:00,113699712,product purchase
2021-10-02 00:00:00,88530216,product purchase
2021-10-03 00:00:00,77437324,product purchase
2021-10-04 00:00:00,57566405,product purchase
2021-10-05 00:00:00,55764108,product purchase
2021-10-06 00:00:00,60176508,product purchase
2021-10-07 00:00:00,67772900,product purchase
2021-10-08 00:00:00,68516712,product purchase
2021-10-09 00:00:00,68036113,product purchase
2021-10-10 00:00:00,58364702,product purchase
2021-10-11 00:00:00,49348304,product purchase
2021-10-12 00:00:00,49192301,product purchase
2021-10-13 00:00:00,54494329,product purchase
2021-10-14 00:00:00,49003459,product purchase
2021-10-15 00:00:00,70864775,product purchase
2021-10-16 00:00:00,70425810,product purchase
2021-10-17 00:00:00,58526357,product purchase
2021-10-18 00:00:00,42250765,product purchase
2021-10-19 00:00:00,44506063,product purchase
2021-10-20 00:00:00,42833753,product purchase
2021-10-21 00:00:00,42860982,product purchase
2021-10-22 00:00:00,60031472,product purchase
2021-10-23 00:00:00,62019531,product purchase
2021-10-24 00:00:00,56120709,product purchase
2021-10-25 00:00:00,46260064,product purchase
2021-10-26 00:00:00,43943780,product purchase
2021-10-27 00:00:00,46769890,product purchase
2021-10-28 00:00:00,46653461,product purchase
2021-10-29 00:00:00,71634544,product purchase
2021-10-30 00:00:00,67629985,product purchase
2021-10-31 00:00:00,60654761,product purchase
2021-11-01 00:00:00,51812608,product purchase
2021-11-02 00:00:00,58617855,product purchase
2021-11-03 00:00:00,55222057,product purchase
2021-11-04 00:00:00,63966198,product purchase
2021-11-05 00:00:00,96360541,product purchase
2021-11-06 00:00:00,77870275,product purchase
2021-11-07 00:00:00,66170702,product purchase
2021-11-08 00:00:00,45390608,product purchase
2021-11-09 00:00:00,42267691,product purchase
2021-11-10 00:00:00,49902211,product purchase
2021-11-11 00:00:00,61984227,product purchase
2021-11-12 00:00:00,69185342,product purchase
2021-11-13 00:00:00,70916931,product purchase
2021-11-14 00:00:00,58407681,product purchase
2021-11-15 00:00:00,42201654,product purchase
2021-11-16 00:00:00,51665824,product purchase
2021-11-17 00:00:00,47576101,product purchase
2021-11-18 00:00:00,44176902,product purchase
2021-11-19 00:00:00,83507288,product purchase
2021-11-20 00:00:00,87881137,product purchase
2021-11-21 00:00:00,69773353,product purchase
2021-11-22 00:00:00,54022683,product purchase
2021-11-23 00:00:00,51898486,product purchase
2021-11-24 00:00:00,64388697,product purchase
2021-11-25 00:00:00,70982685,product purchase
2021-11-26 00:00:00,118893542,product purchase
2021-11-27 00:00:00,102521999,product purchase
2021-11-28 00:00:00,84015631,product purchase
2021-11-29 00:00:00,70065072,product purchase
2021-11-30 00:00:00,53537545,product purchase
2021-12-01 00:00:00,39968794,product purchase
2021-12-02 00:00:00,38439362,product purchase
2021-12-03 00:00:00,54510148,product purchase
2021-12-04 00:00:00,63401412,product purchase
2021-12-05 00:00:00,67444696,product purchase
2021-12-06 00:00:00,50599400,product purchase
2021-12-07 00:00:00,45700760,product purchase
2021-12-08 00:00:00,55122647,product purchase
2021-12-09 00:00:00,50446628,product purchase
2021-12-10 00:00:00,63569657,product purchase
2021-12-11 00:00:00,72095105,product purchase
2021-12-12 00:00:00,61906616,product purchase
2021-12-13 00:00:00,47123575,product purchase
2021-12-14 00:00:00,51791106,product purchase
2021-12-15 00:00:00,52815589,product purchase
2021-12-16 00:00:00,50660275,product purchase
2021-12-17 00:00:00,73016188,product purchase
2021-12-18 00:00:00,73622584,product purchase
2021-12-19 00:00:00,64138332,product purchase
2021-12-20 00:00:00,54426524,product purchase
2021-12-21 00:00:00,53509876,product purchase
2021-12-22 00:00:00,72108719,product purchase
2021-12-23 00:00:00,80477901,product purchase
2021-12-24 00:00:00,103399902,product purchase
2021-12-25 00:00:00,180328013,product purchase
2021-12-26 00:00:00,133577296,product purchase
2021-12-27 00:00:00,103313971,product purchase
2021-12-28 00:00:00,85079003,product purchase
2021-12-29 00:00:00,75079399,product purchase
2021-12-30 00:00:00,76126002,product purchase
2021-12-31 00:00:00,83624086,product purchase
2022-01-01 00:00:00,80645317,product purchase
2022-01-02 00:00:00,70218099,product purchase
2022-01-03 00:00:00,63592059,product purchase
2022-01-04 00:00:00,55938429,product purchase
2022-01-05 00:00:00,67198640,product purchase
2022-01-06 00:00:00,64053793,product purchase
2022-01-07 00:00:00,69316436,product purchase
2022-01-08 00:00:00,66635413,product purchase
2022-01-09 00:00:00,57299337,product purchase
2022-01-10 00:00:00,42964816,product purchase
2022-01-11 00:00:00,42116340,product purchase
2022-01-12 00:00:00,41110766,product purchase
2022-01-13 00:00:00,40999929,product purchase
